artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),contains
['Deep Purple'],[192382],0.185,0.778,0.40299999999999997,140.131,-13.587,0,4,0.0008359999999999999,0.28,0.43799999999999994,0.057,0,431053,28,1970,6/3/1970,Hard Lovin' Man,True
['Deep Purple'],[192382],0.467,0.858,0.789,146.141,-6.101,1,7,0.0318,3.27e-06,0.0774,0.0406,0,260400,27,1974,2/15/1974,"Lay Down, Stay Down",True
['Deep Purple'],[192382],0.474,0.887,0.7909999999999999,134.359,-6.07,1,2,0.00454,0.000466,0.191,0.0527,0,287693,27,1974,2/15/1974,You Fool No One,True
"['Shooter Jennings', 'George Jones']","[36312, 944310]",0.47600000000000003,0.872,0.623,132.899,-5.292000000000001,1,9,0.0104,0.0,0.637,0.0455,0,265413,56,2005,3/1/2005,4th Of July / He Stopped Loving Her Today - Medley,True
"['Wolfgang Amadeus Mozart', 'Benjamin Britten']","[26350, 796872]",0.155,0.0348,0.0699,76.467,-24.939,1,10,0.985,0.892,0.109,0.0364,0,601627,24,1982,1/1/1982,"Piano Concerto ***** in D minor, K.466: ** Romance",True
"['Wolfgang Amadeus Mozart', 'Bidu Sayão']","[26350, 1950198]",0.42200000000000004,0.19899999999999998,0.391,101.62299999999999,-13.74,1,3,0.951,0.0,0.08800000000000001,0.0514,0,169973,0,1942,1942,"Non so più from Le nozze di Figaro, K. *** [Act I]",True
"['Wolfgang Amadeus Mozart', 'Bidu Sayão']","[26350, 1950198]",0.36,0.129,0.287,106.867,-15.844000000000001,1,10,0.9670000000000001,8.66e-06,0.11599999999999999,0.0386,0,185267,1,1942,1942,"Voi che sapete from Le nozze di Figaro (The Marriage of Figaro), K. *** (Act II)",True
"['Wolfgang Amadeus Mozart', 'Bidu Sayão']","[26350, 1950198]",0.457,0.149,0.29600000000000004,68.434,-13.532,1,0,0.982,3.9e-05,0.11800000000000001,0.0619,0,269267,0,1942,1942,"Batti, batti from Il dissoluto punito, ossia Il Don Giovanni, K. *** (Act I)",True
"['Wolfgang Amadeus Mozart', 'Bidu Sayão']","[26350, 1950198]",0.324,0.11800000000000001,0.16899999999999998,124.05,-19.759,1,5,0.975,0.000254,0.23,0.0485,0,305760,0,1942,1942,"Deh vieni, non ****** from Le nozze di Figaro, K. *** (Act IV)",True
"['Wolfgang Amadeus Mozart', 'Bidu Sayão']","[26350, 1950198]",0.27,0.138,0.11699999999999999,88.066,-13.577,1,0,0.9790000000000001,0.000768,0.17,0.0423,0,228400,0,1942,1942,"Vedrai, carino from Il dissoluto punito, ossia Il Don Giovanni, K. *** (Act II)",True
"['Wolfgang Amadeus Mozart', 'Bidu Sayão']","[26350, 1950198]",0.235,0.154,0.0642,100.33200000000001,-16.500999999999998,1,3,0.963,0.0821,0.13699999999999998,0.0451,0,257133,0,1942,1942,"Porgi, amor from Le nozze di Figaro, K. *** (Act II)",True
"['Wolfgang Amadeus Mozart', 'Cecilia Bartoli']","[26350, 641626]",0.358,0.0851,0.205,118.57799999999999,-19.924,1,10,0.982,0.000367,0.11199999999999999,0.0532,0,170000,40,1991,1/1/1991,"Le nozze di Figaro, ***** - Original version, Vienna **** / Act ** ""Voi che sapete""",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.43,0.0156,0.195,125.01100000000001,-37.055,1,5,0.988,0.875,0.0777,0.0517,0,331507,16,1958,1958,"Piano Sonata No. * in C Major, K. **** II. Andante",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.344,0.27,0.892,90.78399999999999,-23.546,1,0,0.9740000000000001,0.888,0.237,0.0389,0,108373,15,1958,1958,"Piano Sonata No. * in C Major, K. **** III. Allegro",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.364,0.23800000000000002,0.7140000000000001,104.583,-19.921,1,10,0.978,0.892,0.11199999999999999,0.0371,0,222653,14,1958,1958,"Piano Sonata No. 3 in B-Flat Major, K. **** III. Allegro",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.444,0.0211,0.503,110.205,-32.808,1,3,0.99,0.865,0.114,0.0519,0,275240,14,1958,1958,"Piano Sonata No. 3 in B-Flat Major, K. **** II. Andante amoroso",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.27,0.2,0.792,157.19,-21.695,1,10,0.978,0.903,0.106,0.0361,0,173760,14,1958,1958,"Piano Sonata No. 3 in B-Flat Major, K. **** I. Allegro",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.322,0.128,0.752,104.335,-27.066999999999997,1,5,0.976,0.924,0.0889,0.0378,0,195787,15,1958,1958,"Piano Sonata No. * in F Major, K. **** I. Allegro *****",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.41600000000000004,0.0102,0.212,75.003,-33.82,0,5,0.991,0.879,0.0962,0.0667,0,310267,15,1958,1958,"Piano Sonata No. * in F Major, K. **** II. Adagio",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.446,0.122,0.738,105.051,-25.307,1,5,0.982,0.904,0.10099999999999999,0.0357,0,110333,14,1958,1958,"Piano Sonata No. * in F Major, K. **** III. Presto",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.392,0.263,0.84,86.52600000000001,-22.045,1,3,0.9740000000000001,0.845,0.152,0.038,0,72693,13,1958,1958,"Piano Sonata No. 4 in E-Flat Major, K. **** III. Allegro",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.295,0.115,0.429,90.296,-23.416,1,2,0.98,0.897,0.132,0.0413,0,926413,13,1958,1958,"Piano Sonata No. 6 in D Major, K. **** III. Theme and Variations",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.314,0.243,0.8909999999999999,169.023,-20.656999999999996,1,7,0.98,0.9209999999999999,0.135,0.0379,0,134813,14,1958,1958,"Piano Sonata No. 5 in G Major, K. **** I. Allegro",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.315,0.0821,0.591,122.016,-29.865,1,3,0.987,0.917,0.0742,0.0461,0,161200,14,1958,1958,"Piano Sonata No. 4 in E-Flat Major, K. **** I. Adagio",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.41200000000000003,0.11900000000000001,0.608,88.46600000000001,-26.248,1,0,0.986,0.8490000000000001,0.114,0.0462,0,222507,13,1958,1958,"Piano Sonata No. 7 in C Major, K. 309: I. Allegro con spirito",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.34,0.0833,0.6809999999999999,124.331,-30.789,1,0,0.9890000000000001,0.9109999999999999,0.10099999999999999,0.0457,0,160680,13,1958,1958,"Piano Sonata No. 5 in G Major, K. **** II. Andante",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.35200000000000004,0.25,0.7559999999999999,112.33200000000001,-20.595,1,7,0.981,0.905,0.121,0.0386,0,157013,13,1958,1958,"Piano Sonata No. 5 in G Major, K. **** III. Presto",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.34700000000000003,0.165,0.883,93.166,-27.889,1,0,0.963,0.909,0.126,0.0381,0,200880,13,1958,1958,"Piano Sonata No. **** C Major, K. 330: I. Allegro moderato",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.276,0.239,0.8190000000000001,170.25599999999997,-20.511999999999997,1,2,0.968,0.935,0.151,0.036000000000000004,0,183867,13,1958,1958,"Piano Sonata No. 6 in D Major, K. **** I. Allegro",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.34600000000000003,0.0784,0.8,92.11,-28.08,1,9,0.9840000000000001,0.904,0.10800000000000001,0.0465,0,184920,13,1958,1958,"Piano Sonata No. 6 in D Major, K. **** II. Rondeau en polonaise",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.41700000000000004,0.1,0.35,99.87799999999999,-23.659000000000002,1,9,0.991,0.879,0.11800000000000001,0.0601,0,480920,14,1958,1958,"Piano Sonata No. ** in A Major, K. **** I. Tema con variazione. Andante grazioso",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.335,0.10300000000000001,0.767,91.235,-26.771,1,0,0.987,0.9129999999999999,0.0971,0.0404,0,335413,12,1958,1958,"Piano Sonata No. 7 in C Major, K. 309: III. Rondeau. Allegretto grazioso",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.442,0.079,0.579,132.339,-26.416999999999998,1,10,0.9890000000000001,0.879,0.0838,0.0515,0,212293,13,1958,1958,"Piano Sonata No. 4 in E-Flat Major, K. **** II. Menuettos I & II",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.36700000000000005,0.185,0.877,101.32,-23.533,1,0,0.966,0.9109999999999999,0.10800000000000001,0.0374,0,209053,12,1958,1958,"Piano Sonata No. **** C Major, K. 330: III. Allegretto",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.314,0.017,0.249,78.104,-33.499,1,5,0.985,0.905,0.10400000000000001,0.0609,0,388227,12,1958,1958,"Piano Sonata No. 7 in C Major, K. 309: II. Andante un poco adagio",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.433,0.0418,0.309,129.016,-26.820999999999998,1,10,0.99,0.894,0.109,0.047,0,303013,12,1958,1958,"Piano Sonata No. ** in F Major, K. **** II. Adagio",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.359,0.0173,0.557,83.348,-33.969,1,7,0.9890000000000001,0.927,0.11199999999999999,0.0427,0,264667,11,1958,1958,"Piano Sonata No. 9 in D Major, K. **** II. Andante con espressione",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.305,0.17,0.919,81.325,-23.453000000000003,1,0,0.96,0.9159999999999999,0.18100000000000002,0.0347,0,111093,12,1958,1958,"Piano Sonata No. ** in C Major, K. 545 ""Facile"": I. Allegro",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.368,0.0415,0.327,139.225,-34.861,1,5,0.9790000000000001,0.9079999999999999,0.079,0.0409,0,272533,12,1958,1958,"Piano Sonata No. **** C Major, K. 330: II. Andante cantabile",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.28,0.18100000000000002,0.85,89.09700000000001,-24.570999999999998,1,2,0.978,0.941,0.134,0.036000000000000004,0,158547,12,1958,1958,"Piano Sonata No. 9 in D Major, K. **** I. Allegro con spirito",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.395,0.12,0.58,114.3,-25.584,1,2,0.983,0.9279999999999999,0.14400000000000002,0.0429,0,318467,11,1958,1958,"Piano Sonata No. 9 in D Major, K. **** III. Rondo. Allegro",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.462,0.0582,0.68,100.84200000000001,-27.546,1,9,0.99,0.852,0.121,0.0637,0,397133,12,1958,1958,"Piano Sonata No. ** in A Major, K. **** II. Menuetto",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.441,0.127,0.7070000000000001,86.92200000000001,-23.115,1,5,0.9840000000000001,0.88,0.0905,0.0407,0,243053,12,1958,1958,"Piano Sonata No. ** in F Major, K. **** I. Allegro",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.35600000000000004,0.109,0.591,139.82,-27.04,1,3,0.986,0.9259999999999999,0.27399999999999997,0.0361,0,220600,10,1958,1958,"Piano Sonata No. ** in B-Flat Major, K. 333: II. Andante cantabile",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.33,0.23399999999999999,0.812,89.486,-23.195999999999998,1,10,0.983,0.892,0.168,0.036000000000000004,0,225920,11,1958,1958,"Piano Sonata No. ** in B-Flat Major, K. 333: I. Allegro",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.3,0.225,0.5760000000000001,91.802,-20.428,1,10,0.97,0.9079999999999999,0.12,0.0352,0,350040,11,1958,1958,"Piano Sonata No. ** in B-Flat Major, K. 333: III. Allegretto grazioso",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.273,0.222,0.961,102.087,-26.2,1,7,0.972,0.8959999999999999,0.127,0.0469,0,141093,12,1958,1958,"Piano Sonata No. ** in C Major, K. 545 ""Facile"": II. Andante",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.46,0.163,0.8320000000000001,121.40700000000001,-21.865,1,5,0.9790000000000001,0.899,0.109,0.0412,0,242267,10,1958,1958,"Piano Sonata No. ** in F Major, K. **** III. Allegro *****",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.462,0.14800000000000002,0.5870000000000001,88.87299999999999,-23.081,0,5,0.985,0.9209999999999999,0.0884,0.0433,0,260133,9,1958,1958,"Piano Sonata No. ** in C Minor, K. 457: I. Allegro",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.365,0.272,0.85,161.53799999999998,-20.375999999999998,1,10,0.991,0.9129999999999999,0.113,0.0475,0,154333,9,1958,1958,"Piano Sonata No. ** in D Major, K. 576: III. Allegretto",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.396,0.183,0.371,103.195,-22.87,0,0,0.988,0.894,0.115,0.0517,0,297533,7,1958,1958,"Piano Sonata No. ** in C Minor, K. 457: III. Molto allegro",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.36700000000000005,0.0297,0.18899999999999997,80.977,-30.854,1,3,0.99,0.871,0.0912,0.0568,0,732453,8,1958,1958,"Piano Sonata No. ** in C Minor, K. 457: II. Adagio",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.242,0.162,0.903,159.344,-22.415,1,0,0.986,0.872,0.15,0.0356,0,111373,21,1973,1973,"Piano Sonata No. ** in C Major, K. 545: I. Allegro - Remastered",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.44299999999999995,0.105,0.423,110.84299999999999,-28.246,1,9,0.988,0.8959999999999999,0.13699999999999998,0.0483,0,229947,21,1953,1953,II. Adagio,True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.254,0.0596,0.19699999999999998,77.328,-28.84,1,5,0.975,0.93,0.0977,0.0422,0,379573,46,1958,1958,"Piano Sonata No. 8 in A Minor, K. **** II. Andante cantabile con espressione",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.212,0.237,0.495,168.623,-21.746,0,9,0.955,0.865,0.133,0.0333,0,196813,27,1958,1958,"Piano Sonata No. 8 in A Minor, K. **** I. Allegro maestoso",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.29600000000000004,0.31,0.7290000000000001,122.971,-21.559,0,9,0.9640000000000001,0.821,0.146,0.0422,0,144720,25,1958,1958,"Piano Sonata No. 8 in A Minor, K. **** III. Presto",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.35100000000000003,0.0201,0.5670000000000001,115.10600000000001,-32.815,1,0,0.9940000000000001,0.9129999999999999,0.0568,0.0476,0,316547,20,1958,1958,"Piano Sonata in C Major, K.330 (300h): I. Allegro moderato - Remastered",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.46299999999999997,0.175,0.618,90.633,-22.608,1,9,0.988,0.831,0.0935,0.0457,0,243667,21,1958,1958,"Piano Sonata No. ** in A Major, K. **** III. Alla turca. Allegretto",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.462,0.182,0.687,90.478,-21.616999999999997,1,9,0.991,0.887,0.0828,0.0497,0,242880,41,1973,1973,"Piano Sonata No. ** in A Major, K. **** III. Alla Turca - Allegretto - Remastered",True
"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.331,0.12300000000000001,0.868,95.039,-29.883000000000003,1,0,0.977,0.877,0.0829,0.0458,0,259653,17,1958,1958,"Piano Sonata No. * in C Major, K. **** I. Allegro",True
"['Wolfgang Amadeus Mozart', 'Kiri Te Kanawa']","[26350, 376150]",0.278,0.07,0.0933,89.603,-21.689,1,0,0.9840000000000001,0.0024,0.0943,0.0566,0,288920,36,1991,1/1/1991,"Le nozze di Figaro, ***** / Act 3: ""Dove sono i bei momenti""",True
"['Wolfgang Amadeus Mozart', 'Leonard Bernstein']","[26350, 239859]",0.28,0.0532,0.17300000000000001,137.17600000000002,-21.6,1,0,0.88,0.525,0.128,0.0424,0,390707,20,1964,1964,"******** in G Major, K. *** ""Eine kleine Nachtmusik"": II. Romance. Andante",True
"['Wolfgang Amadeus Mozart', 'Leonard Bernstein']","[26350, 239859]",0.295,0.184,0.235,99.992,-15.792,0,7,0.9309999999999999,0.8440000000000001,0.253,0.0361,0,500533,27,1967,1967,"Symphony No. 40 in G Minor, K. 550: I. Molto allegro",True
"['Wolfgang Amadeus Mozart', 'Vladimir Horowitz']","[26350, 119107]",0.504,0.129,0.5760000000000001,122.59700000000001,-20.853,1,9,0.993,0.8959999999999999,0.127,0.0539,0,220560,8,1942,1942,"Piano Sonata No. ** in A Major, K. **** III. Rondo alla turca",True
"['Wolfgang Amadeus Mozart', 'Vladimir Horowitz']","[26350, 119107]",0.478,0.121,0.451,114.42399999999999,-23.53,1,9,0.987,0.9079999999999999,0.7,0.040999999999999995,0,241766,5,1946,1946,"III. (Rondo) alla Turca. Allegretto from Sonata No. ** in A Major for Piano, K. *** (300i)",True
"['Wolfgang Amadeus Mozart', 'Vladimir Horowitz']","[26350, 119107]",0.493,0.0842,0.5589999999999999,122.53200000000001,-24.255,1,9,0.993,0.879,0.11199999999999999,0.0518,0,220173,0,1928,1928,"Piano Sonata No. ** in A Major, K. **** III. Rondo alla turca",True
"['Wolfgang Amadeus Mozart', 'Vladimir Horowitz']","[26350, 119107]",0.493,0.0842,0.5589999999999999,122.53200000000001,-24.255,1,9,0.993,0.879,0.11199999999999999,0.0518,0,220173,0,1928,1928,"Piano Sonata No. ** in A Major, K. **** III. Rondo alla turca",True
['Wolfgang Amadeus Mozart'],[26350],0.25,0.18100000000000002,0.141,132.546,-17.617,1,4,0.9470000000000001,0.0776,0.27399999999999997,0.0436,0,581013,0,1935,1935,"Mozart: Violin Concerto No. 5 in A Major, K. *** ""Turkish"": II. Adagio",True
['Wolfgang Amadeus Mozart'],[26350],0.249,0.0862,0.209,72.751,-20.471,1,8,0.9690000000000001,0.385,0.18,0.0366,0,266400,0,1935,1935,"Mozart: Horn Concerto No. 3 in E-Flat Major, K. 447: II. Romance. Larghetto",True
['Wolfgang Amadeus Mozart'],[26350],0.38299999999999995,0.132,0.237,109.37899999999999,-20.337,1,10,0.99,0.00787,0.542,0.0693,0,167440,0,1942,1/1/1942,"Don Giovanni, K. *** (Excerpts): Là ci darem la mano",True
['Wolfgang Amadeus Mozart'],[26350],0.293,0.0297,0.19399999999999998,102.613,-26.781999999999996,1,5,0.993,0.000254,0.0919,0.047,0,228640,0,1942,1/1/1942,"Le nozze di Figaro, K. *** (Excerpts Sung in German): O säume länger nicht",True
['Wolfgang Amadeus Mozart'],[26350],0.381,0.10300000000000001,0.142,85.75399999999999,-20.278,1,0,0.99,0.0299,0.247,0.0684,0,389200,0,1942,1/1/1942,"Le nozze di Figaro, K. *** (Excerpts): E Susanna non vien! - Dove sono i bei momenti",True
['Wolfgang Amadeus Mozart'],[26350],0.408,0.182,0.51,116.05,-14.075999999999999,1,9,0.99,0.861,0.0734,0.038,0,558613,0,1942,1942,"Clarinet Concerto in A Major, K. **** III. Rondo. Allegro",True
['Wolfgang Amadeus Mozart'],[26350],0.392,0.0722,0.253,92.167,-27.465999999999998,1,3,0.9940000000000001,0.894,0.121,0.0468,0,374227,0,1945,1945,Adagio II,True
['Wolfgang Amadeus Mozart'],[26350],0.39399999999999996,0.162,0.659,67.165,-19.824,1,7,0.993,0.922,0.11800000000000001,0.038,0,107933,0,1945,1945,Allegro moderato (beginning) I,True
['Wolfgang Amadeus Mozart'],[26350],0.39799999999999996,0.107,0.43700000000000006,176.59,-18.785,0,4,0.987,0.498,0.187,0.0504,0,412133,0,1947,1947,"Violin Sonata in E Minor, K. 304/300c: I. Allegro",True
['Wolfgang Amadeus Mozart'],[26350],0.242,0.212,0.218,150.541,-14.277000000000001,1,2,0.912,0.8959999999999999,0.0968,0.033,0,484933,0,1947,1947,"Symphony No. 35 in D Major, K. 385 ""Haffner"": I. Allegro con spirito",True
['Wolfgang Amadeus Mozart'],[26350],0.536,0.185,0.55,137.499,-17.342,1,7,0.9329999999999999,0.924,0.0812,0.0468,0,347693,0,1947,1947,"******** No. ** in G Major, K. **** ""Eine Kleine Nachtmusik"": I. Allegro",True
['Wolfgang Amadeus Mozart'],[26350],0.23600000000000002,0.0327,0.0627,101.01299999999999,-24.56,0,2,0.98,0.727,0.109,0.0433,0,329000,0,1947,1947,"******** No. 9 in D Major, K. *** ""Posthorn"": V. Andantino",True
['Wolfgang Amadeus Mozart'],[26350],0.261,0.0607,0.26899999999999996,78.892,-21.838,1,0,0.912,0.706,0.0826,0.040999999999999995,0,317000,0,1947,1947,"******** No. ** in G Major, K. **** ""Eine Kleine Nachtmusik"": II. Romance. Andante",True
['Wolfgang Amadeus Mozart'],[26350],0.10400000000000001,0.0347,0.0533,85.494,-26.43,1,5,0.976,0.9329999999999999,0.0778,0.0411,0,452093,0,1947,1947,"Symphony No. ** in C Major, K. *** ""Jupiter"": II. Andante cantabile",True
['Wolfgang Amadeus Mozart'],[26350],0.39799999999999996,0.0879,0.379,91.054,-20.669,1,7,0.982,0.937,0.147,0.0432,0,328960,0,1947,1947,"******** No. 9 in D Major, K. *** ""Posthorn"": IV. Rondeau. Allegro ma non troppo",True
['Wolfgang Amadeus Mozart'],[26350],0.303,0.13699999999999998,0.428,150.284,-14.866,1,7,0.945,0.899,0.29100000000000004,0.0349,0,285867,0,1947,1947,"Symphony No. ** in C Major, K. *** ""Jupiter"" ***** Mono Version): III. Menuetto. Allegretto",True
['Wolfgang Amadeus Mozart'],[26350],0.424,0.0954,0.39799999999999996,121.355,-21.326999999999998,1,2,0.9259999999999999,0.536,0.272,0.0416,0,586133,0,1947,1947,"Divertimento No. ** in D Major, K. 334: VI. Rondo. Allegro",True
['Wolfgang Amadeus Mozart'],[26350],0.451,0.18100000000000002,0.43799999999999994,82.575,-16.176,1,7,0.948,0.282,0.332,0.0435,0,317333,0,1948,1948,"Quartet No. ** in C Major for Strings, K. 465 (""Dissonant""): IV. Allegro",True
['Wolfgang Amadeus Mozart'],[26350],0.457,0.10099999999999999,0.445,86.47,-17.219,1,0,0.97,0.127,0.252,0.0417,0,288720,0,1948,1948,"Quartet No. ** in C Major for Strings, K. 465 (""Dissonant""): III. Menuetto - Allegro",True
['Wolfgang Amadeus Mozart'],[26350],0.499,0.268,0.61,127.09899999999999,-13.772,1,10,0.9329999999999999,0.39799999999999996,0.073,0.043,0,308640,0,1948,1948,"Quintet No. * in B-Flat Major for Strings, K. **** IV. Allegro",True
['Wolfgang Amadeus Mozart'],[26350],0.502,0.252,0.565,75.835,-12.196,1,7,0.993,0.0138,0.155,0.114,0,147333,0,1949,1949,"Die Entführung aus dem Serail, K. 384, Act II: ""Welche Wonne..""",True
['Wolfgang Amadeus Mozart'],[26350],0.158,0.0339,0.0846,72.161,-26.355999999999998,1,7,0.914,0.501,0.0986,0.0438,0,293720,0,1949,1/1/1949,"Symphony No. 35 in D Major, K.385 ""Haffner"": ** Andante",True
['Wolfgang Amadeus Mozart'],[26350],0.588,0.5429999999999999,0.58,100.27,-14.886,1,5,0.96,0.0737,0.0748,0.14300000000000002,0,178853,0,1950,1950,"Zaide, K. 344, Akt II: Wer hungrig bei der Tafel sitzt",True
